CODIGO_CLIENTE,UF,IDADE,ESCOLARIDADE,ESTADO_CIVIL,QT_FILHOS,CASA_PROPRIA,QT_IMOVEIS,VL_IMOVEIS,OUTRA_RENDA,OUTRA_RENDA_VALOR,TEMPO_ULTIMO_EMPREGO_MESES,TRABALHANDO_ATUALMENTE,ULTIMO_SALARIO,QT_CARROS,VALOR_TABELA_CARROS,SCORE,DATA_UPLOAD,ARQUIVO_FONTE,RENDA_TOTAL,DATA_TRATAMENTO
8489,RJ,48,SUPERIOR CURSANDO,SOLTEIRO,0,true,1,185000.0,true,3000.0,19,true,6800.0,0,0.0,45,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9800.0,2025-11-27T14:16:29.747Z
8584,RJ,51,SEGUNDO GRAU COMPLETO,CASADO,3,true,1,340000.0,true,4000.0,90,true,13000.0,2,180000.0,89,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,17000.0,2025-11-27T14:16:29.747Z
8731,SP,19,SUPERIOR CURSANDO,SOLTEIRO,0,false,0,0.0,false,0.0,8,true,1800.0,0,0.0,12,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,1800.0,2025-11-27T14:16:29.747Z
8827,MG,51,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,true,0,0.0,false,0.0,80,false,6100.0,2,48000.0,72,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,6100.0,2025-11-27T14:16:29.747Z
9433,MG,23,SUPERIOR COMPLETO,SOLTEIRO,1,false,0,0.0,false,0.0,9,false,4800.0,1,50000.0,18,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4800.0,2025-11-27T14:16:29.747Z
9454,SP,30,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,false,0,0.0,false,0.0,14,true,3100.0,2,40000.0,39,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3100.0,2025-11-27T14:16:29.747Z
9550,RJ,65,SUPERIOR COMPLETO,VIUVO,1,false,0,0.0,false,0.0,14,true,3100.0,2,40000.0,39,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3100.0,2025-11-27T14:16:29.747Z
10101,SC,25,SEGUNDO GRAU COMPLETO,CASADO,0,false,0,0.0,false,0.0,14,true,3100.0,2,40000.0,39,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3100.0,2025-11-27T14:16:29.747Z
10309,SP,35,SUPERIOR COMPLETO,VIUVO,1,false,3,900000.0,false,0.0,150,false,18300.0,1,80000.0,98,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,18300.0,2025-11-27T14:16:29.747Z
10339,MG,27,SUPERIOR CURSANDO,SOLTEIRO,0,false,0,0.0,false,0.0,8,true,1800.0,0,0.0,12,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,1800.0,2025-11-27T14:16:29.747Z
174,PR,25,SUPERIOR CURSANDO,CASADO,1,false,3,700000.0,false,0.0,75,false,17500.0,1,50000.0,83,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,17500.0,2025-11-27T14:16:29.747Z
260,PR,32,SUPERIOR CURSANDO,SOLTEIRO,0,false,3,700000.0,false,0.0,75,false,17500.0,1,50000.0,83,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,17500.0,2025-11-27T14:16:29.747Z
272,SP,23,SUPERIOR CURSANDO,CASADO,2,false,0,0.0,false,0.0,9,false,4800.0,1,50000.0,18,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4800.0,2025-11-27T14:16:29.747Z
535,SP,65,SUPERIOR COMPLETO,DIVORCIADO,2,false,1,370000.0,false,0.0,30,true,11500.0,1,35000.0,34,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,11500.0,2025-11-27T14:16:29.747Z
620,PR,27,SUPERIOR CURSANDO,CASADO,1,true,0,0.0,false,0.0,22,false,3900.0,0,0.0,28,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3900.0,2025-11-27T14:16:29.747Z
1066,MG,42,SUPERIOR COMPLETO,VIUVO,1,false,3,900000.0,false,0.0,150,false,18300.0,1,80000.0,98,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,18300.0,2025-11-27T14:16:29.747Z
1264,RJ,57,SEGUNDO GRAU COMPLETO,CASADO,3,true,1,340000.0,true,4000.0,90,true,13000.0,2,180000.0,89,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,17000.0,2025-11-27T14:16:29.747Z
1297,PR,55,SUPERIOR COMPLETO,CASADO,2,false,3,700000.0,false,0.0,75,false,17500.0,1,50000.0,83,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,17500.0,2025-11-27T14:16:29.747Z
1466,MG,57,SUPERIOR COMPLETO,DIVORCIADO,2,true,1,185000.0,true,3000.0,19,true,6800.0,0,0.0,45,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9800.0,2025-11-27T14:16:29.747Z
1652,SP,23,SUPERIOR CURSANDO,CASADO,1,true,0,0.0,false,0.0,22,false,3900.0,0,0.0,28,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3900.0,2025-11-27T14:16:29.747Z
1799,MG,23,SUPERIOR COMPLETO,SOLTEIRO,1,false,0,0.0,false,0.0,9,false,4800.0,1,50000.0,18,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4800.0,2025-11-27T14:16:29.747Z
1814,RJ,65,SUPERIOR COMPLETO,VIUVO,1,false,3,900000.0,false,0.0,150,false,18300.0,1,80000.0,98,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,18300.0,2025-11-27T14:16:29.747Z
1823,PR,42,SEGUNDO GRAU COMPLETO,CASADO,0,false,0,0.0,false,0.0,48,true,4500.0,2,28000.0,56,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4500.0,2025-11-27T14:16:29.747Z
2037,SP,27,SUPERIOR COMPLETO,VIUVO,1,false,1,280000.0,false,0.0,12,true,9000.0,0,0.0,78,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9000.0,2025-11-27T14:16:29.747Z
2043,MG,45,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,false,0,0.0,false,0.0,9,false,4800.0,1,50000.0,18,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4800.0,2025-11-27T14:16:29.747Z
2224,SP,25,SUPERIOR COMPLETO,DIVORCIADO,2,true,2,600000.0,false,0.0,15,true,15000.0,1,70000.0,67,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,15000.0,2025-11-27T14:16:29.747Z
2444,PR,55,SUPERIOR COMPLETO,CASADO,2,false,3,700000.0,false,0.0,75,false,17500.0,1,50000.0,83,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,17500.0,2025-11-27T14:16:29.747Z
2601,RJ,25,SUPERIOR COMPLETO,CASADO,2,true,1,220000.0,false,0.0,18,true,2200.0,2,30000.0,23,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,2200.0,2025-11-27T14:16:29.747Z
2616,RJ,19,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,false,0,0.0,false,0.0,8,true,1800.0,0,0.0,12,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,1800.0,2025-11-27T14:16:29.747Z
2622,PR,32,SEGUNDO GRAU COMPLETO,CASADO,0,true,1,450000.0,true,3200.0,93,false,5300.0,0,0.0,94,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,8500.0,2025-11-27T14:16:29.747Z
3075,MG,51,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,false,1,370000.0,false,0.0,30,true,11500.0,1,35000.0,34,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,11500.0,2025-11-27T14:16:29.747Z
3156,SC,35,SUPERIOR COMPLETO,SOLTEIRO,1,false,3,700000.0,false,0.0,75,false,17500.0,1,50000.0,83,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,17500.0,2025-11-27T14:16:29.747Z
3279,SP,28,SUPERIOR COMPLETO,VIUVO,1,false,3,900000.0,false,0.0,150,false,18300.0,1,80000.0,98,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,18300.0,2025-11-27T14:16:29.747Z
3499,MG,32,SUPERIOR CURSANDO,SOLTEIRO,1,true,1,185000.0,true,3000.0,19,true,6800.0,0,0.0,45,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9800.0,2025-11-27T14:16:29.747Z
3938,SC,28,SUPERIOR COMPLETO,SOLTEIRO,1,false,0,0.0,false,0.0,9,false,4800.0,1,50000.0,18,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4800.0,2025-11-27T14:16:29.747Z
4993,SC,32,SUPERIOR COMPLETO,CASADO,2,true,1,220000.0,false,0.0,18,true,2200.0,2,30000.0,23,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,2200.0,2025-11-27T14:16:29.747Z
5118,MG,27,SUPERIOR CURSANDO,SOLTEIRO,0,false,0,0.0,false,0.0,8,true,1800.0,0,0.0,12,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,1800.0,2025-11-27T14:16:29.747Z
5156,SP,62,SUPERIOR CURSANDO,CASADO,0,false,0,0.0,false,0.0,120,false,9800.0,0,0.0,61,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9800.0,2025-11-27T14:16:29.747Z
5188,RJ,55,SUPERIOR COMPLETO,SOLTEIRO,1,false,0,0.0,false,0.0,9,false,4800.0,1,50000.0,18,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4800.0,2025-11-27T14:16:29.747Z
5222,RJ,45,SUPERIOR CURSANDO,SOLTEIRO,1,true,1,185000.0,true,3000.0,19,true,6800.0,0,0.0,45,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9800.0,2025-11-27T14:16:29.747Z
5447,RJ,28,SUPERIOR COMPLETO,DIVORCIADO,2,false,0,0.0,false,0.0,8,true,1800.0,0,0.0,12,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,1800.0,2025-11-27T14:16:29.747Z
5575,SC,32,SUPERIOR COMPLETO,CASADO,2,true,1,220000.0,false,0.0,18,true,2200.0,2,30000.0,23,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,2200.0,2025-11-27T14:16:29.747Z
5586,MG,19,SUPERIOR COMPLETO,SOLTEIRO,1,false,3,700000.0,false,0.0,75,false,17500.0,1,50000.0,83,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,17500.0,2025-11-27T14:16:29.747Z
5784,PR,48,SUPERIOR CURSANDO,CASADO,0,false,0,0.0,false,0.0,120,false,9800.0,0,0.0,61,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9800.0,2025-11-27T14:16:29.747Z
5829,PR,42,SEGUNDO GRAU COMPLETO,CASADO,0,false,0,0.0,false,0.0,48,true,4500.0,2,28000.0,56,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4500.0,2025-11-27T14:16:29.747Z
6276,SC,57,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,true,0,0.0,false,0.0,80,false,6100.0,2,48000.0,72,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,6100.0,2025-11-27T14:16:29.747Z
6291,SP,53,SUPERIOR CURSANDO,CASADO,1,true,0,0.0,false,0.0,22,false,3900.0,0,0.0,28,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3900.0,2025-11-27T14:16:29.747Z
6394,PR,51,SEGUNDO GRAU COMPLETO,CASADO,3,true,1,340000.0,true,4000.0,90,true,13000.0,2,180000.0,89,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,17000.0,2025-11-27T14:16:29.747Z
6712,SC,30,SUPERIOR COMPLETO,SOLTEIRO,1,true,2,450000.0,true,2400.0,25,true,22000.0,1,150000.0,50,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,24400.0,2025-11-27T14:16:29.747Z
6990,SP,30,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,false,0,0.0,false,0.0,14,true,3100.0,2,40000.0,39,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3100.0,2025-11-27T14:16:29.747Z
7200,MG,51,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,true,2,450000.0,true,2400.0,25,true,22000.0,1,150000.0,50,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,24400.0,2025-11-27T14:16:29.747Z
7258,SP,27,SEGUNDO GRAU COMPLETO,CASADO,3,true,0,0.0,false,0.0,22,false,3900.0,0,0.0,28,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3900.0,2025-11-27T14:16:29.747Z
7270,SC,62,SUPERIOR CURSANDO,CASADO,0,true,1,450000.0,true,3200.0,93,false,5300.0,0,0.0,94,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,8500.0,2025-11-27T14:16:29.747Z
7393,RJ,48,SUPERIOR COMPLETO,DIVORCIADO,2,true,2,600000.0,false,0.0,15,true,15000.0,1,70000.0,67,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,15000.0,2025-11-27T14:16:29.747Z
7635,SP,19,SUPERIOR CURSANDO,SOLTEIRO,0,false,0,0.0,false,0.0,8,true,1800.0,0,0.0,12,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,1800.0,2025-11-27T14:16:29.747Z
7799,MG,51,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,false,0,0.0,false,0.0,8,true,1800.0,0,0.0,12,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,1800.0,2025-11-27T14:16:29.747Z
8106,SP,28,SUPERIOR CURSANDO,CASADO,1,true,0,0.0,false,0.0,22,false,3900.0,0,0.0,28,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3900.0,2025-11-27T14:16:29.747Z
4241,PR,55,SUPERIOR COMPLETO,CASADO,2,true,1,185000.0,true,3000.0,19,true,6800.0,0,0.0,45,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9800.0,2025-11-27T14:16:29.747Z
8425,PR,32,SUPERIOR CURSANDO,SOLTEIRO,0,true,1,185000.0,true,3000.0,19,true,6800.0,0,0.0,45,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9800.0,2025-11-27T14:16:29.747Z
8550,RJ,27,SUPERIOR CURSANDO,CASADO,1,true,0,0.0,false,0.0,22,false,3900.0,0,0.0,28,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3900.0,2025-11-27T14:16:29.747Z
8633,SC,45,SUPERIOR CURSANDO,SOLTEIRO,0,false,0,0.0,false,0.0,8,true,1800.0,0,0.0,12,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,1800.0,2025-11-27T14:16:29.747Z
9364,SP,19,SUPERIOR CURSANDO,SOLTEIRO,0,false,0,0.0,false,0.0,8,true,1800.0,0,0.0,12,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,1800.0,2025-11-27T14:16:29.747Z
9448,RJ,65,SUPERIOR COMPLETO,VIUVO,1,false,3,900000.0,false,0.0,150,false,18300.0,1,80000.0,98,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,18300.0,2025-11-27T14:16:29.747Z
9669,SP,45,SUPERIOR COMPLETO,DIVORCIADO,2,false,1,370000.0,false,0.0,30,true,11500.0,1,35000.0,34,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,11500.0,2025-11-27T14:16:29.747Z
9827,SP,55,SUPERIOR COMPLETO,SOLTEIRO,1,false,0,0.0,false,0.0,9,false,4800.0,1,50000.0,18,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4800.0,2025-11-27T14:16:29.747Z
9982,SC,25,SEGUNDO GRAU COMPLETO,CASADO,0,true,1,220000.0,false,0.0,18,true,2200.0,2,30000.0,23,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,2200.0,2025-11-27T14:16:29.747Z
10013,RJ,65,SUPERIOR COMPLETO,VIUVO,1,false,3,900000.0,false,0.0,150,false,18300.0,1,80000.0,98,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,18300.0,2025-11-27T14:16:29.747Z
10219,SP,27,SUPERIOR COMPLETO,SOLTEIRO,1,true,1,340000.0,true,4000.0,90,true,13000.0,2,180000.0,89,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,17000.0,2025-11-27T14:16:29.747Z
614,RJ,57,SEGUNDO GRAU COMPLETO,CASADO,3,true,1,340000.0,true,4000.0,90,true,13000.0,2,180000.0,89,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,17000.0,2025-11-27T14:16:29.747Z
768,SP,62,SUPERIOR CURSANDO,CASADO,3,false,0,0.0,false,0.0,9,false,4800.0,1,50000.0,18,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4800.0,2025-11-27T14:16:29.747Z
1460,SP,42,SUPERIOR COMPLETO,DIVORCIADO,2,false,0,0.0,false,0.0,8,true,1800.0,0,0.0,12,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,1800.0,2025-11-27T14:16:29.747Z
2281,SP,65,SUPERIOR COMPLETO,DIVORCIADO,2,false,1,370000.0,false,0.0,30,true,11500.0,1,35000.0,34,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,11500.0,2025-11-27T14:16:29.747Z
2644,PR,51,SUPERIOR COMPLETO,SOLTEIRO,1,false,3,700000.0,false,0.0,75,false,17500.0,1,50000.0,83,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,17500.0,2025-11-27T14:16:29.747Z
2737,RJ,48,SUPERIOR COMPLETO,DIVORCIADO,2,true,2,600000.0,false,0.0,15,true,15000.0,1,70000.0,67,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,15000.0,2025-11-27T14:16:29.747Z
2860,RJ,55,SUPERIOR COMPLETO,SOLTEIRO,1,false,0,0.0,false,0.0,9,false,4800.0,1,50000.0,18,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4800.0,2025-11-27T14:16:29.747Z
3167,SP,23,SEGUNDO GRAU COMPLETO,CASADO,3,true,2,600000.0,false,0.0,15,true,15000.0,1,70000.0,67,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,15000.0,2025-11-27T14:16:29.747Z
3665,SC,25,SEGUNDO GRAU COMPLETO,CASADO,0,false,1,280000.0,false,0.0,12,true,9000.0,0,0.0,78,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9000.0,2025-11-27T14:16:29.747Z
3731,SP,19,SUPERIOR CURSANDO,SOLTEIRO,0,true,1,185000.0,true,3000.0,19,true,6800.0,0,0.0,45,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9800.0,2025-11-27T14:16:29.747Z
3786,PR,32,SEGUNDO GRAU COMPLETO,CASADO,0,true,1,450000.0,true,3200.0,93,false,5300.0,0,0.0,94,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,8500.0,2025-11-27T14:16:29.747Z
4042,RJ,57,SUPERIOR COMPLETO,CASADO,2,false,3,700000.0,false,0.0,75,false,17500.0,1,50000.0,83,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,17500.0,2025-11-27T14:16:29.747Z
4770,MG,51,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,true,0,0.0,false,0.0,80,false,6100.0,2,48000.0,72,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,6100.0,2025-11-27T14:16:29.747Z
5164,PR,32,SUPERIOR CURSANDO,SOLTEIRO,0,false,0,0.0,false,0.0,8,true,1800.0,0,0.0,12,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,1800.0,2025-11-27T14:16:29.747Z
5196,SP,28,SUPERIOR CURSANDO,CASADO,1,true,0,0.0,false,0.0,22,false,3900.0,0,0.0,28,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3900.0,2025-11-27T14:16:29.747Z
5336,SC,53,SUPERIOR CURSANDO,CASADO,2,false,1,280000.0,false,0.0,12,true,9000.0,0,0.0,78,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9000.0,2025-11-27T14:16:29.747Z
6125,RJ,19,SUPERIOR COMPLETO,CASADO,2,true,1,220000.0,false,0.0,18,true,2200.0,2,30000.0,23,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,2200.0,2025-11-27T14:16:29.747Z
6244,RJ,65,SEGUNDO GRAU COMPLETO,CASADO,0,true,1,220000.0,false,0.0,18,true,2200.0,2,30000.0,23,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,2200.0,2025-11-27T14:16:29.747Z
6480,RJ,45,SUPERIOR CURSANDO,CASADO,0,false,0,0.0,false,0.0,120,false,9800.0,0,0.0,61,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9800.0,2025-11-27T14:16:29.747Z
6508,PR,27,SUPERIOR CURSANDO,CASADO,1,true,0,0.0,false,0.0,22,false,3900.0,0,0.0,28,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3900.0,2025-11-27T14:16:29.747Z
6671,SC,62,SUPERIOR CURSANDO,CASADO,0,false,0,0.0,false,0.0,14,true,3100.0,2,40000.0,39,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3100.0,2025-11-27T14:16:29.747Z
6771,SP,28,SUPERIOR COMPLETO,VIUVO,1,false,3,900000.0,false,0.0,150,false,18300.0,1,80000.0,98,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,18300.0,2025-11-27T14:16:29.747Z
6970,RJ,51,SEGUNDO GRAU COMPLETO,CASADO,0,false,0,0.0,false,0.0,48,true,4500.0,2,28000.0,56,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4500.0,2025-11-27T14:16:29.747Z
7022,PR,27,SUPERIOR CURSANDO,CASADO,1,true,0,0.0,false,0.0,22,false,3900.0,0,0.0,28,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3900.0,2025-11-27T14:16:29.747Z
7075,SP,30,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,false,0,0.0,false,0.0,14,true,3100.0,2,40000.0,39,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,3100.0,2025-11-27T14:16:29.747Z
7231,PR,42,SEGUNDO GRAU COMPLETO,CASADO,0,true,1,340000.0,true,4000.0,90,true,13000.0,2,180000.0,89,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,17000.0,2025-11-27T14:16:29.747Z
7238,SP,62,SUPERIOR CURSANDO,CASADO,3,false,1,370000.0,false,0.0,30,true,11500.0,1,35000.0,34,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,11500.0,2025-11-27T14:16:29.747Z
7262,RJ,35,SUPERIOR COMPLETO,SOLTEIRO,1,true,2,450000.0,true,2400.0,25,true,22000.0,1,150000.0,50,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,24400.0,2025-11-27T14:16:29.747Z
7276,MG,28,SUPERIOR CURSANDO,SOLTEIRO,0,false,3,700000.0,false,0.0,75,false,17500.0,1,50000.0,83,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,17500.0,2025-11-27T14:16:29.747Z
7511,RJ,42,SUPERIOR COMPLETO,CASADO,2,false,3,700000.0,false,0.0,75,false,17500.0,1,50000.0,83,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,17500.0,2025-11-27T14:16:29.747Z
7673,RJ,28,SUPERIOR COMPLETO,DIVORCIADO,2,false,1,370000.0,false,0.0,30,true,11500.0,1,35000.0,34,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,11500.0,2025-11-27T14:16:29.747Z
7793,SP,30,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,false,0,0.0,false,0.0,9,false,4800.0,1,50000.0,18,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4800.0,2025-11-27T14:16:29.747Z
7808,PR,27,SUPERIOR CURSANDO,CASADO,1,false,0,0.0,false,0.0,120,false,9800.0,0,0.0,61,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9800.0,2025-11-27T14:16:29.747Z
7826,PR,32,SUPERIOR CURSANDO,SOLTEIRO,0,false,3,700000.0,false,0.0,75,false,17500.0,1,50000.0,83,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,17500.0,2025-11-27T14:16:29.747Z
8334,SP,62,SUPERIOR CURSANDO,CASADO,3,false,0,0.0,false,0.0,9,false,4800.0,1,50000.0,18,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4800.0,2025-11-27T14:16:29.747Z
8566,PR,48,SEGUNDO GRAU COMPLETO,CASADO,0,true,1,220000.0,false,0.0,18,true,2200.0,2,30000.0,23,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,2200.0,2025-11-27T14:16:29.747Z
8628,SC,28,SUPERIOR CURSANDO,CASADO,2,false,1,280000.0,false,0.0,12,true,9000.0,0,0.0,78,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9000.0,2025-11-27T14:16:29.747Z
8648,SP,62,SUPERIOR CURSANDO,CASADO,0,false,0,0.0,false,0.0,120,false,9800.0,0,0.0,61,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9800.0,2025-11-27T14:16:29.747Z
8686,PR,25,SUPERIOR COMPLETO,SOLTEIRO,1,false,0,0.0,false,0.0,9,false,4800.0,1,50000.0,18,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,4800.0,2025-11-27T14:16:29.747Z
8974,SP,30,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,true,0,0.0,false,0.0,80,false,6100.0,2,48000.0,72,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,6100.0,2025-11-27T14:16:29.747Z
9325,SC,53,SUPERIOR CURSANDO,CASADO,2,false,1,280000.0,false,0.0,12,true,9000.0,0,0.0,78,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9000.0,2025-11-27T14:16:29.747Z
9556,SP,30,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,true,0,0.0,false,0.0,80,false,6100.0,2,48000.0,72,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,6100.0,2025-11-27T14:16:29.747Z
9675,RJ,62,SUPERIOR COMPLETO,DIVORCIADO,2,true,2,600000.0,false,0.0,15,true,15000.0,1,70000.0,67,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,15000.0,2025-11-27T14:16:29.747Z
9694,MG,19,SUPERIOR CURSANDO,SOLTEIRO,1,true,1,185000.0,true,3000.0,19,true,6800.0,0,0.0,45,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9800.0,2025-11-27T14:16:29.747Z
9838,RJ,35,SUPERIOR CURSANDO,CASADO,2,false,1,280000.0,false,0.0,12,true,9000.0,0,0.0,78,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,9000.0,2025-11-27T14:16:29.747Z
10027,PR,55,SUPERIOR COMPLETO,CASADO,2,false,3,700000.0,false,0.0,75,false,17500.0,1,50000.0,83,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,17500.0,2025-11-27T14:16:29.747Z
119,RJ,65,SUPERIOR COMPLETO,VIUVO,1,false,3,900000.0,false,0.0,150,false,18300.0,1,80000.0,98,2025-11-27T14:16:09.704Z,DADOS_CREDITO.XLSX,18300.0,2025-11-27T14:16:29.747Z
